InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority
363380,SKU_1983,Blue Pen,44,2022-12-17 23:00,47.03,83576.0,Belgium,0.26,Bank Transfer,14.08,Stationery,In-store,Not Returned,FedEx,Paris,High
954348,SKU_1000,White Mug,27,2022-12-18 00:00,47.37,89303.0,Italy,0.13,Credit Card,6.74,Stationery,In-store,Not Returned,FedEx,London,High
991913,SKU_1357,USB Cable,15,2022-12-18 01:00,12.04,33412.0,Germany,0.07,paypall,10.74,Accessories,Online,Returned,UPS,Amsterdam,Medium
228357,SKU_1117,Wireless Mouse,24,2022-12-18 02:00,90.12,,Spain,0.27,Bank Transfer,18.98,Apparel,In-store,Not Returned,FedEx,Amsterdam,High
376682,SKU_1478,Desk Lamp,30,2022-12-18 03:00,84.88,69463.0,Netherlands,0.4,paypall,17.59,Stationery,In-store,Not Returned,Royal Mail,Rome,High
505187,SKU_1676,Backpack,1,2022-12-18 04:00,57.67,34559.0,Spain,0.25,paypall,7.81,Accessories,Online,Not Returned,UPS,London,Low
601817,SKU_1458,Wall Clock,41,2022-12-18 05:00,28.29,17390.0,Belgium,0.03,paypall,12.04,Furniture,In-store,Not Returned,FedEx,Rome,Medium
724109,SKU_1112,Headphones,3,2022-12-18 06:00,58.0,96079.0,United Kingdom,0.21,paypall,19.07,Stationery,Online,Not Returned,Royal Mail,Amsterdam,Medium
576669,SKU_1194,T-shirt,39,2022-12-18 07:00,57.47,43505.0,United Kingdom,0.15,Credit Card,8.68,Accessories,Online,Returned,DHL,Amsterdam,Medium
662943,SKU_1651,Office Chair,24,2022-12-18 08:00,43.27,10174.0,France,0.39,paypall,28.1,Electronics,In-store,Not Returned,FedEx,London,High
832382,SKU_1019,USB Cable,32,2022-12-18 09:00,16.17,76558.0,Australia,0.27,paypall,14.43,Stationery,Online,Returned,DHL,Paris,High
685072,SKU_1285,USB Cable,4,2022-12-18 10:00,4.62,29629.0,Belgium,0.31,Bank Transfer,19.28,Furniture,In-store,Not Returned,FedEx,Amsterdam,High
484691,SKU_1457,T-shirt,34,2022-12-18 11:00,31.4,11656.0,Spain,0.2,Bank Transfer,18.72,Apparel,Online,Not Returned,Royal Mail,Paris,Medium
268482,SKU_1742,Office Chair,1,2022-12-18 12:00,66.63,30712.0,Germany,0.33,paypall,28.36,Apparel,In-store,Returned,Royal Mail,London,High
453126,SKU_1447,T-shirt,21,2022-12-18 13:00,80.94,34505.0,Netherlands,0.14,Credit Card,13.6,Furniture,In-store,Not Returned,FedEx,Rome,Medium
544518,SKU_1590,Blue Pen,8,2022-12-18 14:00,63.44,69408.0,France,0.14,Credit Card,9.82,Apparel,In-store,Returned,DHL,London,Medium
619328,SKU_1639,Blue Pen,46,2022-12-18 15:00,54.88,57745.0,United Kingdom,0.39,Bank Transfer,14.69,Apparel,In-store,Returned,DHL,Berlin,Low
514919,SKU_1084,Wireless Mouse,12,2022-12-18 16:00,84.7,,Sweden,0.31,paypall,28.04,Accessories,Online,Not Returned,FedEx,Rome,Medium
930623,SKU_1575,Wireless Mouse,1,2022-12-18 17:00,46.85,15561.0,France,0.33,Bank Transfer,16.37,Furniture,Online,Not Returned,UPS,London,High
349526,SKU_1273,Headphones,-19,2022-12-18 18:00,44.35,,Netherlands,0.16,paypall,,Apparel,In-store,Not Returned,Royal Mail,,Medium
416256,SKU_1799,Headphones,14,2022-12-18 19:00,67.56,29160.0,Australia,0.2,Credit Card,27.72,Apparel,Online,Not Returned,Royal Mail,London,High
111399,SKU_1402,Notebook,25,2022-12-18 20:00,37.83,42904.0,Portugal,0.45,Credit Card,20.65,Accessories,In-store,Not Returned,DHL,Paris,High
990797,SKU_1252,Wall Clock,28,2022-12-18 21:00,38.08,21961.0,Australia,0.31,paypall,25.0,Stationery,In-store,Not Returned,DHL,Rome,High
112685,SKU_1605,Headphones,8,2022-12-18 22:00,92.71,68080.0,Belgium,0.43,Bank Transfer,16.09,Stationery,In-store,Not Returned,DHL,Amsterdam,High
449921,SKU_1800,Office Chair,40,2022-12-18 23:00,6.36,73072.0,Australia,0.22,Credit Card,11.77,Accessories,In-store,Not Returned,DHL,Rome,Medium
890919,SKU_1957,Office Chair,37,2022-12-19 00:00,60.81,34446.0,Spain,0.21,paypall,14.18,Accessories,In-store,Not Returned,UPS,Berlin,Low
898450,SKU_1661,USB Cable,25,2022-12-19 01:00,60.52,37403.0,United Kingdom,0.39,Bank Transfer,26.1,Accessories,In-store,Not Returned,UPS,Amsterdam,Low
763110,SKU_1364,Headphones,23,2022-12-19 02:00,76.52,18433.0,Italy,0.26,Bank Transfer,23.48,Electronics,In-store,Not Returned,FedEx,Berlin,High
543445,SKU_1668,T-shirt,44,2022-12-19 03:00,62.18,50867.0,Germany,0.23,Bank Transfer,19.4,Stationery,Online,Not Returned,UPS,Rome,High
707508,SKU_1727,Backpack,37,2022-12-19 04:00,28.06,25317.0,Belgium,0.22,paypall,16.02,Electronics,Online,Not Returned,FedEx,Amsterdam,High
405262,SKU_1259,Blue Pen,41,2022-12-19 05:00,44.6,45036.0,France,0.18,Credit Card,9.97,Electronics,Online,Not Returned,DHL,Amsterdam,Medium
159615,SKU_1433,Backpack,16,2022-12-19 06:00,41.89,,Sweden,0.21,Bank Transfer,14.22,Apparel,In-store,Not Returned,UPS,,High
704234,SKU_1971,USB Cable,4,2022-12-19 07:00,81.18,75996.0,United States,0.05,Bank Transfer,25.22,Electronics,Online,Not Returned,UPS,Berlin,High
352409,SKU_1611,Notebook,38,2022-12-19 08:00,21.47,64196.0,United Kingdom,0.37,paypall,5.72,Furniture,In-store,Not Returned,UPS,London,Medium
746157,SKU_1121,Desk Lamp,36,2022-12-19 09:00,36.99,77153.0,United States,0.16,Credit Card,28.48,Apparel,Online,Not Returned,DHL,London,Medium
901537,SKU_1643,Notebook,33,2022-12-19 10:00,25.77,31346.0,Australia,0.33,paypall,17.18,Furniture,Online,Returned,DHL,London,Low
987996,SKU_1516,Wireless Mouse,45,2022-12-19 11:00,52.95,26567.0,France,0.25,Bank Transfer,6.88,Electronics,Online,Not Returned,Royal Mail,Paris,Low
804875,SKU_1978,Wireless Mouse,-27,2022-12-19 12:00,-14.92,,Sweden,1.7502889691437806,Bank Transfer,,Furniture,Online,Not Returned,UPS,,High
147342,SKU_1744,Backpack,49,2022-12-19 13:00,35.56,32815.0,Netherlands,0.03,paypall,27.05,Electronics,In-store,Not Returned,UPS,Rome,Medium
474160,SKU_1678,White Mug,30,2022-12-19 14:00,87.67,92024.0,Germany,0.1,Credit Card,5.55,Stationery,Online,Not Returned,UPS,Berlin,Low
870893,SKU_1568,Desk Lamp,45,2022-12-19 15:00,82.32,39887.0,Sweden,0.19,Credit Card,10.59,Stationery,In-store,Not Returned,DHL,Berlin,Low
283256,SKU_1542,Desk Lamp,11,2022-12-19 16:00,93.1,92904.0,Belgium,0.39,Bank Transfer,19.37,Apparel,Online,Not Returned,FedEx,Berlin,Low
576463,SKU_1518,Office Chair,47,2022-12-19 17:00,33.83,70707.0,Australia,0.3,paypall,19.22,Apparel,Online,Not Returned,FedEx,Berlin,Low
946938,SKU_1011,Wall Clock,13,2022-12-19 18:00,92.27,55058.0,Belgium,0.36,Bank Transfer,8.41,Electronics,In-store,Returned,FedEx,Rome,Low
911399,SKU_1009,T-shirt,44,2022-12-19 19:00,45.15,24439.0,Netherlands,0.18,Bank Transfer,25.09,Accessories,Online,Not Returned,Royal Mail,Rome,High
922455,SKU_1156,Wireless Mouse,-13,2022-12-19 20:00,63.11,,Netherlands,0.25,Credit Card,,Furniture,In-store,Not Returned,DHL,,Low
940720,SKU_1724,USB Cable,24,2022-12-19 21:00,40.83,54237.0,France,0.04,Credit Card,15.14,Electronics,In-store,Not Returned,DHL,Rome,Low
877156,SKU_1140,USB Cable,33,2022-12-19 22:00,14.84,27736.0,Netherlands,0.23,Credit Card,17.43,Accessories,Online,Returned,UPS,Amsterdam,Low
224939,SKU_1982,Wall Clock,33,2022-12-19 23:00,31.37,30051.0,Norway,0.49,paypall,23.52,Apparel,Online,Not Returned,DHL,London,Low
987973,SKU_1638,Headphones,12,2022-12-20 00:00,91.61,56068.0,Norway,0.38,Bank Transfer,25.19,Accessories,In-store,Not Returned,DHL,Rome,Medium
388766,SKU_1709,Notebook,21,2022-12-20 01:00,39.0,38148.0,Netherlands,0.02,Credit Card,19.39,Apparel,In-store,Not Returned,Royal Mail,Berlin,Medium
669489,SKU_1926,Wireless Mouse,33,2022-12-20 02:00,33.11,31119.0,Sweden,0.05,Bank Transfer,20.02,Apparel,Online,Not Returned,Royal Mail,London,High
640638,SKU_1136,Notebook,46,2022-12-20 03:00,98.53,48525.0,Norway,0.43,Credit Card,27.57,Stationery,In-store,Not Returned,FedEx,London,Low
941252,SKU_1690,Wireless Mouse,33,2022-12-20 04:00,36.62,63568.0,Spain,0.28,Credit Card,11.65,Apparel,In-store,Returned,UPS,London,Low
935141,SKU_1599,White Mug,9,2022-12-20 05:00,73.98,25138.0,Sweden,0.48,paypall,9.42,Electronics,Online,Not Returned,FedEx,Rome,Low
974664,SKU_1399,Office Chair,31,2022-12-20 06:00,90.9,70519.0,United States,0.35,Credit Card,12.55,Accessories,Online,Not Returned,FedEx,Berlin,High
261961,SKU_1442,Wireless Mouse,30,2022-12-20 07:00,62.49,71673.0,Sweden,0.02,paypall,26.36,Furniture,In-store,Not Returned,Royal Mail,Berlin,High
241296,SKU_1441,Wireless Mouse,16,2022-12-20 08:00,13.7,11678.0,United Kingdom,0.31,Bank Transfer,15.04,Stationery,Online,Not Returned,DHL,Rome,Low
862620,SKU_1266,T-shirt,12,2022-12-20 09:00,95.89,74016.0,United States,0.05,Bank Transfer,22.56,Furniture,In-store,Returned,UPS,Berlin,Low
236537,SKU_1675,Desk Lamp,48,2022-12-20 10:00,1.72,89735.0,Portugal,0.39,Bank Transfer,18.56,Electronics,In-store,Not Returned,UPS,Amsterdam,Low
968850,SKU_1760,T-shirt,9,2022-12-20 11:00,41.35,71679.0,Sweden,0.16,Credit Card,16.79,Furniture,Online,Not Returned,FedEx,London,High
197739,SKU_1512,Wireless Mouse,35,2022-12-20 12:00,86.13,24513.0,Australia,0.13,Bank Transfer,20.28,Accessories,In-store,Not Returned,Royal Mail,Paris,Medium
324552,SKU_1276,Headphones,43,2022-12-20 13:00,9.81,11363.0,Spain,0.4,paypall,27.4,Electronics,Online,Not Returned,Royal Mail,Paris,High
679502,SKU_1683,White Mug,6,2022-12-20 14:00,78.55,48606.0,Italy,0.47,paypall,21.5,Electronics,Online,Returned,FedEx,London,High
326445,SKU_1355,Notebook,25,2022-12-20 15:00,41.42,75237.0,Spain,0.42,Bank Transfer,10.3,Furniture,Online,Not Returned,FedEx,Amsterdam,Low
758304,SKU_1932,Blue Pen,28,2022-12-20 16:00,66.61,39120.0,Portugal,0.16,Credit Card,12.53,Stationery,Online,Not Returned,Royal Mail,Berlin,Medium
124336,SKU_1773,USB Cable,23,2022-12-20 17:00,96.78,70527.0,Belgium,0.31,paypall,24.66,Furniture,In-store,Not Returned,DHL,Paris,Medium
662912,SKU_1653,Desk Lamp,29,2022-12-20 18:00,94.46,15749.0,Sweden,0.32,Credit Card,22.65,Accessories,Online,Not Returned,UPS,London,High
951638,SKU_1092,Backpack,22,2022-12-20 19:00,8.51,32538.0,Portugal,0.18,paypall,24.89,Stationery,In-store,Not Returned,FedEx,London,Low
144764,SKU_1640,Desk Lamp,-11,2022-12-20 20:00,-79.86,,Netherlands,1.8686950037051249,Bank Transfer,,Electronics,Online,Not Returned,UPS,,Medium
590548,SKU_1135,Office Chair,20,2022-12-20 21:00,64.26,59849.0,Netherlands,0.41,Credit Card,15.92,Accessories,In-store,Not Returned,FedEx,Amsterdam,Medium
980757,SKU_1110,White Mug,27,2022-12-20 22:00,56.31,64308.0,Norway,0.02,paypall,13.88,Furniture,In-store,Not Returned,Royal Mail,London,High
145420,SKU_1043,USB Cable,39,2022-12-20 23:00,41.84,38126.0,United States,0.24,Bank Transfer,16.57,Electronics,Online,Not Returned,Royal Mail,Berlin,Medium
582974,SKU_1890,Wireless Mouse,33,2022-12-21 00:00,61.18,17089.0,Australia,0.39,Credit Card,7.17,Apparel,In-store,Not Returned,FedEx,London,Medium
204381,SKU_1210,Notebook,19,2022-12-21 01:00,47.51,12452.0,Netherlands,0.11,paypall,17.78,Electronics,In-store,Not Returned,Royal Mail,Rome,Low
689959,SKU_1342,Blue Pen,26,2022-12-21 02:00,80.55,13985.0,Norway,0.48,paypall,22.53,Apparel,In-store,Not Returned,DHL,Rome,High
731884,SKU_1358,T-shirt,38,2022-12-21 03:00,69.5,74790.0,Italy,0.46,paypall,16.9,Apparel,Online,Not Returned,Royal Mail,Berlin,Low
912879,SKU_1360,Notebook,3,2022-12-21 04:00,83.83,94341.0,Spain,0.18,Credit Card,23.52,Accessories,Online,Not Returned,FedEx,Berlin,Medium
235105,SKU_1330,USB Cable,23,2022-12-21 05:00,22.18,,Netherlands,0.15,Credit Card,8.78,Apparel,In-store,Not Returned,FedEx,London,Medium
120497,SKU_1410,Office Chair,45,2022-12-21 06:00,70.31,12843.0,Germany,0.08,paypall,24.19,Electronics,Online,Not Returned,UPS,Amsterdam,Medium
179714,SKU_1758,Office Chair,27,2022-12-21 07:00,44.88,54052.0,Norway,0.32,Bank Transfer,19.09,Apparel,In-store,Not Returned,DHL,Berlin,Low
226892,SKU_1507,Backpack,27,2022-12-21 08:00,92.59,76935.0,Sweden,0.05,Credit Card,16.42,Stationery,In-store,Not Returned,Royal Mail,Paris,Low
303154,SKU_1231,Headphones,10,2022-12-21 09:00,30.58,71264.0,United Kingdom,0.04,Bank Transfer,15.42,Apparel,In-store,Not Returned,FedEx,Amsterdam,High
864227,SKU_1803,Wall Clock,24,2022-12-21 10:00,17.31,29707.0,Belgium,0.12,Credit Card,6.71,Stationery,In-store,Not Returned,UPS,London,High
243954,SKU_1169,Notebook,49,2022-12-21 11:00,93.19,83997.0,Belgium,0.28,paypall,28.48,Apparel,Online,Not Returned,DHL,London,Medium
772305,SKU_1403,USB Cable,37,2022-12-21 12:00,90.34,30038.0,Norway,0.15,Bank Transfer,28.27,Electronics,In-store,Not Returned,Royal Mail,Rome,High
349720,SKU_1233,Notebook,41,2022-12-21 13:00,2.99,57108.0,United States,0.35,Credit Card,7.52,Accessories,Online,Not Returned,FedEx,Berlin,Low
946302,SKU_1519,Headphones,2,2022-12-21 14:00,96.15,63910.0,Australia,0.47,Credit Card,26.23,Apparel,Online,Not Returned,UPS,Paris,High
773955,SKU_1301,T-shirt,34,2022-12-21 15:00,58.89,21747.0,Australia,0.5,paypall,11.51,Apparel,Online,Not Returned,UPS,Paris,Low
315363,SKU_1099,Backpack,22,2022-12-21 16:00,96.71,51943.0,Italy,0.06,paypall,9.2,Accessories,Online,Not Returned,Royal Mail,Berlin,Medium
197847,SKU_1252,White Mug,49,2022-12-21 17:00,47.16,10412.0,Sweden,0.36,Credit Card,13.01,Accessories,In-store,Not Returned,UPS,Rome,High
295110,SKU_1307,White Mug,2,2022-12-21 18:00,91.33,83988.0,Australia,0.22,paypall,18.26,Furniture,Online,Not Returned,Royal Mail,Rome,High
342303,SKU_1793,Headphones,28,2022-12-21 19:00,84.85,25248.0,Sweden,0.26,Credit Card,25.57,Stationery,In-store,Not Returned,Royal Mail,Paris,Medium
458278,SKU_1802,Office Chair,41,2022-12-21 20:00,10.4,,United Kingdom,0.13,paypall,27.97,Stationery,In-store,Not Returned,Royal Mail,,Low
528665,SKU_1699,Blue Pen,40,2022-12-21 21:00,23.92,,Italy,0.08,paypall,13.99,Accessories,Online,Not Returned,FedEx,,Low
987542,SKU_1386,Desk Lamp,42,2022-12-21 22:00,17.89,66413.0,Belgium,0.27,Bank Transfer,27.02,Furniture,Online,Not Returned,Royal Mail,Paris,High
865625,SKU_1122,Blue Pen,24,2022-12-21 23:00,44.02,63771.0,Portugal,0.49,Bank Transfer,28.21,Apparel,Online,Not Returned,Royal Mail,Berlin,Low
511855,SKU_1131,Office Chair,38,2022-12-22 00:00,42.62,49610.0,France,0.4,Bank Transfer,5.75,Electronics,Online,Returned,DHL,Rome,Medium
829988,SKU_1235,Office Chair,40,2022-12-22 01:00,43.57,56798.0,United States,0.02,Credit Card,29.01,Accessories,In-store,Not Returned,FedEx,Berlin,High
171918,SKU_1220,White Mug,22,2022-12-22 02:00,75.07,55784.0,Netherlands,0.33,Credit Card,5.4,Stationery,Online,Not Returned,Royal Mail,Rome,Medium
535926,SKU_1061,USB Cable,3,2022-12-22 03:00,67.47,65018.0,United Kingdom,0.46,paypall,20.89,Electronics,Online,Not Returned,FedEx,Amsterdam,Medium
285123,SKU_1831,Headphones,42,2022-12-22 04:00,58.24,37238.0,Portugal,0.31,Credit Card,11.58,Electronics,In-store,Not Returned,Royal Mail,London,Medium
291711,SKU_1689,USB Cable,37,2022-12-22 05:00,43.23,59533.0,United States,0.32,paypall,21.65,Electronics,Online,Not Returned,Royal Mail,London,High
103159,SKU_1731,White Mug,2,2022-12-22 06:00,21.63,47024.0,Spain,0.42,paypall,18.79,Furniture,In-store,Not Returned,DHL,Berlin,High
957624,SKU_1402,Headphones,23,2022-12-22 07:00,31.74,58453.0,Sweden,0.38,Bank Transfer,11.69,Furniture,Online,Not Returned,FedEx,London,High
429132,SKU_1170,Backpack,13,2022-12-22 08:00,20.61,96743.0,United States,0.21,paypall,19.38,Stationery,Online,Not Returned,FedEx,Amsterdam,Low
732027,SKU_1475,White Mug,15,2022-12-22 09:00,84.77,59453.0,Belgium,0.0,paypall,17.24,Furniture,Online,Not Returned,UPS,Amsterdam,Medium
380850,SKU_1593,Notebook,33,2022-12-22 10:00,13.76,11810.0,Netherlands,0.14,paypall,6.05,Accessories,Online,Not Returned,UPS,Paris,Medium
503078,SKU_1013,Wall Clock,45,2022-12-22 11:00,19.68,,Belgium,0.49,Bank Transfer,28.96,Stationery,Online,Not Returned,UPS,London,Medium
896651,SKU_1269,Desk Lamp,13,2022-12-22 12:00,49.03,45763.0,France,0.38,Credit Card,16.97,Apparel,In-store,Not Returned,Royal Mail,Berlin,High
451161,SKU_1053,Wall Clock,20,2022-12-22 13:00,81.45,30067.0,Sweden,0.19,Bank Transfer,18.54,Furniture,In-store,Not Returned,DHL,Amsterdam,Low
396680,SKU_1412,Headphones,7,2022-12-22 14:00,90.53,29390.0,Australia,0.07,Credit Card,15.27,Apparel,In-store,Not Returned,UPS,Rome,Medium
433776,SKU_1130,Desk Lamp,13,2022-12-22 15:00,56.38,87384.0,Belgium,0.45,paypall,25.72,Electronics,Online,Not Returned,FedEx,Berlin,High
858849,SKU_1609,Notebook,39,2022-12-22 16:00,28.19,31109.0,Spain,0.25,paypall,26.5,Accessories,In-store,Not Returned,DHL,London,Medium
570607,SKU_1712,Backpack,4,2022-12-22 17:00,96.33,56060.0,Spain,0.18,Bank Transfer,28.52,Apparel,In-store,Not Returned,DHL,Amsterdam,Low
556102,SKU_1871,Wireless Mouse,46,2022-12-22 18:00,60.32,64791.0,Norway,0.43,Credit Card,16.35,Stationery,Online,Not Returned,FedEx,Amsterdam,Medium
995230,SKU_1772,White Mug,27,2022-12-22 19:00,14.29,,Italy,0.23,paypall,27.74,Accessories,In-store,Not Returned,Royal Mail,,Medium
573212,SKU_1732,Headphones,-18,2022-12-22 20:00,68.57,,United Kingdom,0.48,Bank Transfer,,Stationery,In-store,Not Returned,UPS,,High
396081,SKU_1516,Office Chair,2,2022-12-22 21:00,24.35,54320.0,France,0.39,Credit Card,6.09,Apparel,In-store,Not Returned,DHL,London,Low
121094,SKU_1628,White Mug,15,2022-12-22 22:00,40.94,98585.0,Spain,0.22,Bank Transfer,12.7,Stationery,Online,Not Returned,DHL,London,Low
225312,SKU_1300,Headphones,5,2022-12-22 23:00,21.59,12726.0,Australia,0.33,Credit Card,28.2,Furniture,In-store,Not Returned,DHL,Rome,Medium
204894,SKU_1703,Blue Pen,3,2022-12-23 00:00,3.53,,Portugal,0.27,Credit Card,8.43,Accessories,In-store,Not Returned,FedEx,,High
870434,SKU_1959,White Mug,16,2022-12-23 01:00,84.22,51452.0,Portugal,0.24,paypall,13.16,Electronics,In-store,Not Returned,FedEx,Rome,High
741406,SKU_1938,White Mug,49,2022-12-23 02:00,2.66,39083.0,Germany,0.42,paypall,25.32,Electronics,In-store,Not Returned,UPS,London,High
783284,SKU_1426,Notebook,26,2022-12-23 03:00,65.09,91396.0,United States,0.41,paypall,19.81,Stationery,In-store,Not Returned,UPS,Rome,High
969757,SKU_1115,White Mug,6,2022-12-23 04:00,23.73,31980.0,Netherlands,0.24,Bank Transfer,25.87,Accessories,In-store,Not Returned,FedEx,London,High
755483,SKU_1235,Wall Clock,35,2022-12-23 05:00,53.28,70367.0,Australia,0.41,Credit Card,22.47,Electronics,Online,Not Returned,Royal Mail,Berlin,Medium
607146,SKU_1562,Blue Pen,38,2022-12-23 06:00,90.06,80514.0,Sweden,0.08,Bank Transfer,17.52,Furniture,Online,Not Returned,Royal Mail,London,High
433589,SKU_1012,Headphones,20,2022-12-23 07:00,81.27,58604.0,Belgium,0.38,Bank Transfer,18.13,Furniture,Online,Not Returned,Royal Mail,Rome,Medium
131854,SKU_1217,Backpack,22,2022-12-23 08:00,16.43,57573.0,United Kingdom,0.18,paypall,8.48,Furniture,In-store,Not Returned,DHL,Berlin,High
160796,SKU_1328,Notebook,21,2022-12-23 09:00,16.86,77217.0,Sweden,0.06,Credit Card,16.53,Electronics,Online,Not Returned,UPS,Rome,Low
431576,SKU_1067,Headphones,32,2022-12-23 10:00,71.24,38707.0,Belgium,0.03,paypall,19.97,Electronics,In-store,Not Returned,Royal Mail,London,Medium
290040,SKU_1742,Headphones,1,2022-12-23 11:00,59.72,21510.0,Spain,0.34,paypall,21.06,Accessories,In-store,Not Returned,FedEx,Rome,Medium
903543,SKU_1990,Wall Clock,48,2022-12-23 12:00,9.31,,United Kingdom,0.29,Bank Transfer,16.41,Stationery,Online,Not Returned,UPS,Paris,Medium
172575,SKU_1836,T-shirt,23,2022-12-23 13:00,55.48,,Italy,0.16,Bank Transfer,16.69,Electronics,Online,Not Returned,UPS,,Low
210380,SKU_1390,USB Cable,18,2022-12-23 14:00,29.83,83132.0,Sweden,0.49,Bank Transfer,13.53,Apparel,Online,Not Returned,UPS,Rome,Low
386243,SKU_1091,White Mug,17,2022-12-23 15:00,13.7,44989.0,Norway,0.14,Bank Transfer,14.5,Accessories,In-store,Not Returned,FedEx,Paris,Low
562422,SKU_1103,T-shirt,37,2022-12-23 16:00,89.83,60850.0,Portugal,0.2,Bank Transfer,17.14,Apparel,Online,Not Returned,FedEx,Berlin,Medium
208871,SKU_1589,USB Cable,31,2022-12-23 17:00,78.21,59276.0,Spain,0.04,Bank Transfer,13.1,Electronics,In-store,Not Returned,Royal Mail,Amsterdam,Medium
874079,SKU_1983,White Mug,29,2022-12-23 18:00,24.37,76290.0,Sweden,0.46,paypall,17.73,Apparel,Online,Not Returned,FedEx,Amsterdam,Medium
377173,SKU_1425,Wall Clock,13,2022-12-23 19:00,74.21,27406.0,France,0.37,paypall,25.59,Accessories,In-store,Not Returned,DHL,Rome,Low
525027,SKU_1613,T-shirt,2,2022-12-23 20:00,38.12,61296.0,Spain,0.18,Credit Card,26.26,Electronics,Online,Not Returned,UPS,Berlin,High
115793,SKU_1772,Desk Lamp,9,2022-12-23 21:00,44.72,32598.0,Belgium,0.48,paypall,6.67,Stationery,In-store,Not Returned,Royal Mail,Rome,High
410250,SKU_1942,Office Chair,32,2022-12-23 22:00,75.74,17861.0,Netherlands,0.46,Bank Transfer,17.71,Apparel,Online,Not Returned,Royal Mail,Rome,High
447806,SKU_1303,Headphones,22,2022-12-23 23:00,8.03,11101.0,Portugal,0.5,Credit Card,18.51,Accessories,Online,Not Returned,UPS,Amsterdam,Medium
315836,SKU_1378,Office Chair,42,2022-12-24 00:00,32.92,70376.0,Norway,0.25,paypall,14.07,Apparel,In-store,Not Returned,Royal Mail,Rome,Low
882778,SKU_1737,Office Chair,18,2022-12-24 01:00,77.54,72732.0,Belgium,0.25,Credit Card,13.17,Apparel,Online,Not Returned,DHL,Berlin,Low
577347,SKU_1347,Backpack,18,2022-12-24 02:00,60.84,54437.0,Italy,0.28,Credit Card,16.94,Electronics,Online,Not Returned,FedEx,Amsterdam,High
494188,SKU_1174,Blue Pen,19,2022-12-24 03:00,29.87,,United Kingdom,0.22,paypall,25.79,Furniture,In-store,Not Returned,FedEx,,High
493576,SKU_1391,Desk Lamp,45,2022-12-24 04:00,32.71,66873.0,Spain,0.37,paypall,25.59,Accessories,In-store,Not Returned,DHL,Amsterdam,High
757992,SKU_1404,T-shirt,-24,2022-12-24 05:00,-88.93,,United Kingdom,0.23,Bank Transfer,,Apparel,Online,Not Returned,Royal Mail,,Medium
858612,SKU_1087,White Mug,31,2022-12-24 06:00,90.94,18206.0,Norway,0.06,Credit Card,18.88,Apparel,Online,Not Returned,DHL,London,High
180882,SKU_1629,Wireless Mouse,29,2022-12-24 07:00,12.02,48392.0,Sweden,0.17,Credit Card,6.41,Apparel,In-store,Not Returned,FedEx,Paris,High
249080,SKU_1791,Desk Lamp,24,2022-12-24 08:00,9.8,93835.0,Germany,0.38,paypall,18.28,Stationery,In-store,Not Returned,DHL,London,Low
701944,SKU_1652,Wall Clock,33,2022-12-24 09:00,77.14,37507.0,France,0.33,Credit Card,15.88,Electronics,In-store,Not Returned,FedEx,Amsterdam,High
